id	title	description	link	image_link	brand	price	availability	item_group_id	google_product_category	product_type	color	material	size	condition	gender	age_group	sale_price	sale_price_effective_date	additional_image_link	custom_label_0
414_45_42	Lakierowane kozaki Spaziomoda — czarne	Lakierowane kozaki Spaziomoda w czerni. Wysoka cholewka, ostry szpic, obcas 4 cm, boczny suwak.	https://www.italy-shop.eu/Lakierowane-kozaki-Spaziomoda-czarne-p414	https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6903%5D_1200.jpg	Spaziomoda	1590.00 PLN	in_stock	414	187	Obuwie	Czarny	Skóra lakierowana	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6893%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6892%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6904%5D_1200.jpg	jesen
414_45_43	Lakierowane kozaki Spaziomoda — czarne	Lakierowane kozaki Spaziomoda w czerni. Wysoka cholewka, ostry szpic, obcas 4 cm, boczny suwak.	https://www.italy-shop.eu/Lakierowane-kozaki-Spaziomoda-czarne-p414	https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6903%5D_1200.jpg	Spaziomoda	1590.00 PLN	in_stock	414	187	Obuwie	Czarny	Skóra lakierowana	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6893%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6892%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6904%5D_1200.jpg	jesen
414_45_44	Lakierowane kozaki Spaziomoda — czarne	Lakierowane kozaki Spaziomoda w czerni. Wysoka cholewka, ostry szpic, obcas 4 cm, boczny suwak.	https://www.italy-shop.eu/Lakierowane-kozaki-Spaziomoda-czarne-p414	https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6903%5D_1200.jpg	Spaziomoda	1590.00 PLN	in_stock	414	187	Obuwie	Czarny	Skóra lakierowana	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6893%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6892%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6904%5D_1200.jpg	jesen
414_45_63	Lakierowane kozaki Spaziomoda — czarne	Lakierowane kozaki Spaziomoda w czerni. Wysoka cholewka, ostry szpic, obcas 4 cm, boczny suwak.	https://www.italy-shop.eu/Lakierowane-kozaki-Spaziomoda-czarne-p414	https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6903%5D_1200.jpg	Spaziomoda	1590.00 PLN	in_stock	414	187	Obuwie	Czarny	Skóra lakierowana	41	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6893%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6892%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Lakierowane-kozaki-Spaziomoda-czarne_%5B6904%5D_1200.jpg	jesen
111_45	Miękka torebka Leather Country	Klasyczna torebka bucket z miękkiej, gładkiej skóry naturalnej. Minimalistyczny fason bez zbędnych detali, solidne okucia w kolorze złotym. Idealna do codziennych stylizacji biznesowych.	https://www.italy-shop.eu/Miekka-torebka-Leather-Country-p111	https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6861%5D_1200.jpg	Leather Country	429.00 PLN	in_stock	111	3032	Torebki	Czarny			new	female	adult			https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1492%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6862%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6863%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1481%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1488%5D_1200.jpg	other
111_47	Miękka torebka Leather Country	Klasyczna torebka bucket z miękkiej, gładkiej skóry naturalnej. Minimalistyczny fason bez zbędnych detali, solidne okucia w kolorze złotym. Idealna do codziennych stylizacji biznesowych.	https://www.italy-shop.eu/Miekka-torebka-Leather-Country-p111	https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg	Leather Country	429.00 PLN	in_stock	111	3032	Torebki	Beżowy			new	female	adult			https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1492%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6862%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6863%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1481%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1488%5D_1200.jpg	other
111_49	Miękka torebka Leather Country	Klasyczna torebka bucket z miękkiej, gładkiej skóry naturalnej. Minimalistyczny fason bez zbędnych detali, solidne okucia w kolorze złotym. Idealna do codziennych stylizacji biznesowych.	https://www.italy-shop.eu/Miekka-torebka-Leather-Country-p111	https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg	Leather Country	429.00 PLN	in_stock	111	3032	Torebki	Czerwony			new	female	adult			https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1492%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6862%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6863%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1481%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1488%5D_1200.jpg	other
111_58	Miękka torebka Leather Country	Klasyczna torebka bucket z miękkiej, gładkiej skóry naturalnej. Minimalistyczny fason bez zbędnych detali, solidne okucia w kolorze złotym. Idealna do codziennych stylizacji biznesowych.	https://www.italy-shop.eu/Miekka-torebka-Leather-Country-p111	https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg	Leather Country	429.00 PLN	in_stock	111	3032	Torebki	Szary			new	female	adult			https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1492%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6862%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6863%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1481%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1488%5D_1200.jpg	other
111_59	Miękka torebka Leather Country	Klasyczna torebka bucket z miękkiej, gładkiej skóry naturalnej. Minimalistyczny fason bez zbędnych detali, solidne okucia w kolorze złotym. Idealna do codziennych stylizacji biznesowych.	https://www.italy-shop.eu/Miekka-torebka-Leather-Country-p111	https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg	Leather Country	429.00 PLN	in_stock	111	3032	Torebki	Karmel			new	female	adult			https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1492%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6862%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6863%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1481%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1488%5D_1200.jpg	other
111_66	Miękka torebka Leather Country	Klasyczna torebka bucket z miękkiej, gładkiej skóry naturalnej. Minimalistyczny fason bez zbędnych detali, solidne okucia w kolorze złotym. Idealna do codziennych stylizacji biznesowych.	https://www.italy-shop.eu/Miekka-torebka-Leather-Country-p111	https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg	Leather Country	429.00 PLN	in_stock	111	3032	Torebki	Mleczny			new	female	adult			https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1492%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6862%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6863%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1481%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1488%5D_1200.jpg	other
111_72	Miękka torebka Leather Country	Klasyczna torebka bucket z miękkiej, gładkiej skóry naturalnej. Minimalistyczny fason bez zbędnych detali, solidne okucia w kolorze złotym. Idealna do codziennych stylizacji biznesowych.	https://www.italy-shop.eu/Miekka-torebka-Leather-Country-p111	https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg	Leather Country	429.00 PLN	in_stock	111	3032	Torebki	Taupe			new	female	adult			https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1492%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6862%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6863%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Miekka-torebka-Leather-Country_%5B6864%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1481%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1485%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1484%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/1000-2000/Miekka-torebka-Leather-Country_%5B1488%5D_1200.jpg	other
441_52_40	Miękkie skórzane botki Lestrosa z paskiem — brązowe	Miękkie skórzane botki Lestrosa w brązie: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe-p441	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7069%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	441	187	Obuwie > Buty	Brązowy	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7068%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7070%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7071%5D_1200.jpg	jesen
441_52_41	Miękkie skórzane botki Lestrosa z paskiem — brązowe	Miękkie skórzane botki Lestrosa w brązie: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe-p441	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7069%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	441	187	Obuwie > Buty	Brązowy	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7068%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7070%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7071%5D_1200.jpg	jesen
441_52_42	Miękkie skórzane botki Lestrosa z paskiem — brązowe	Miękkie skórzane botki Lestrosa w brązie: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe-p441	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7069%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	441	187	Obuwie > Buty	Brązowy	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7068%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7070%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7071%5D_1200.jpg	jesen
441_52_43	Miękkie skórzane botki Lestrosa z paskiem — brązowe	Miękkie skórzane botki Lestrosa w brązie: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe-p441	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7069%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	441	187	Obuwie > Buty	Brązowy	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7068%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7070%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7071%5D_1200.jpg	jesen
441_52_44	Miękkie skórzane botki Lestrosa z paskiem — brązowe	Miękkie skórzane botki Lestrosa w brązie: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe-p441	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7069%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	441	187	Obuwie > Buty	Brązowy	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7068%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7070%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-brazowe_%5B7071%5D_1200.jpg	jesen
440_45_40	Miękkie skórzane botki Lestrosa z paskiem — czarne	Miękkie skórzane botki Lestrosa w czerni: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne-p440	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7065%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	440	187	Obuwie > Buty	Czarny	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7064%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7066%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7067%5D_1200.jpg	jesen
440_45_41	Miękkie skórzane botki Lestrosa z paskiem — czarne	Miękkie skórzane botki Lestrosa w czerni: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne-p440	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7065%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	440	187	Obuwie > Buty	Czarny	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7064%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7066%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7067%5D_1200.jpg	jesen
440_45_42	Miękkie skórzane botki Lestrosa z paskiem — czarne	Miękkie skórzane botki Lestrosa w czerni: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne-p440	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7065%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	440	187	Obuwie > Buty	Czarny	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7064%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7066%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7067%5D_1200.jpg	jesen
440_45_43	Miękkie skórzane botki Lestrosa z paskiem — czarne	Miękkie skórzane botki Lestrosa w czerni: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne-p440	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7065%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	440	187	Obuwie > Buty	Czarny	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7064%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7066%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7067%5D_1200.jpg	jesen
440_45_44	Miękkie skórzane botki Lestrosa z paskiem — czarne	Miękkie skórzane botki Lestrosa w czerni: pasek ze złotą klamrą, ostry szpic, słupek 7 cm.	https://www.italy-shop.eu/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne-p440	https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7065%5D_1200.jpg	Lestrosa	1050.00 PLN	in_stock	440	187	Obuwie > Buty	Czarny	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7064%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7066%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Miekkie-skorzane-botki-Lestrosa-z-paskiem-czarne_%5B7067%5D_1200.jpg	jesen
